,gdp,idpr,emp,unmp,lcst,cnst,cbc,clc,cpi,sppi,cgpi,expr,impr,cpis,rsal,gfcf,con,gexp,hrl,inv,ccc,cop,exp,imp,gdi,m3m,srt,crt,lrt,bfx
1995-12-31,0.245529047379659,1.89813624457074,-0.083084081090063,0.5,-2.39293620166538,3.25532066262643,-0.913669999999996,1.4452,-0.416234824186448,-1.1937557392103,-1.08910891089108,3.35675253708041,0.0,1.28617768520907,0.019520465814075,,2.88457914630139,3.89183839364167,4.48691,6.20399579390111,0.843100000000007,4.66667,3.44484,17.74977,3.96556700163116,6.6562753376017,0.5,0.45905,2.983,-7.35725172939384
1996-01-31,,2.44646488994834,-0.182724252491694,0.5,,6.13424252402483,-0.852270000000004,1.6756,-0.520285864390228,-1.55963302752294,-1.5810276679842,4.49612403100776,2.203182374541,1.17647259406533,1.73780530956751,,,,-0.69797,5.19877675840975,0.935900000000004,5.0,,,,7.64684152198005,0.5,0.46632,3.12,-10.5706874189364
1996-02-29,,0.904544625655095,-0.132890365448505,0.4,,0.091951627941831,-0.777709999999999,1.8516,-0.417538268274835,-1.73992673992675,-1.6798418972332,4.85133020344288,2.9593094944513,1.1752048843322,0.519855973715494,,,,2.1936,4.13223140495875,1.02460000000001,5.33333,,,,8.87912446532011,0.5,0.458,3.271,-11.6438758143083
1996-03-31,0.832118885569908,-0.198987987130537,0.149402390438247,0.1,-2.72076328650459,9.7578663787667,-0.697230000000005,1.9862,-0.104485947102,-1.73992673992675,-1.68316831683169,8.72045639771801,6.78617157490398,1.17396139692102,0.907090960598287,9.08727087061511,1.78380342667131,2.67018125273598,2.29331999999999,5.82226762002045,1.09869999999999,5.66667,3.78744,16.04677,3.49985402854671,8.53320424239757,0.5,0.4555,3.299,-17.5649689577496
1996-04-30,,-1.0816172577827,0.166112956810631,0.3,,10.2858422214153,-0.613780000000006,2.1129,0.208339323182667,-1.4692378328742,-1.78394449950447,13.6170212765957,14.5183175033921,1.06384027376698,1.09592803938945,,,,1.79476,1.60965794768609,1.133,6.0,,,,8.76267421652914,0.5,0.48571,3.301,-23.4663367357459
1996-05-31,,1.19999566112179,0.033239155725445,0.4,,15.6899447486719,-0.531049999999993,2.2133,0.207895962370634,-1.74793008279669,-1.78748758689175,10.7354184277261,14.1112618724559,1.17021476178146,0.391895444473655,,,,1.89447,1.80360721442878,1.1023,5.66667,,,,8.75628374177177,0.5,0.46857,3.388,-21.5196488294314
1996-06-30,1.26130909772659,1.50147126613779,0.481807609237415,0.3,-2.53264765131364,10.9326897789329,-0.453000000000003,2.28919999999999,0.0,-1.65593376264949,-1.98807157057654,11.4961961115807,15.8469945355191,1.1689711508021,0.797602521537516,8.70089896050531,2.19208241250669,2.38623052241348,0.39885,4.42655935613677,1.0351,5.33333,2.14023,16.0861,3.44258917419319,9.38036880082465,0.5,0.4715,3.252,-23.5164950070581
1996-07-31,,3.55335610427486,0.64773293472845,0.3,,20.3867950259109,-0.382739999999998,2.3516,0.418401486855173,-1.56826568265683,-1.69491525423729,8.24402308326465,15.1761517615176,1.1689711508021,-0.811802999759573,,,,3.9883800000000096,-1.75267770204482,0.9559,5.0,,,,8.61961826659651,0.5,0.48217,3.294,-20.9725618038577
1996-08-31,,2.10001705968029,0.615333444204224,0.1,,15.9919348154901,-0.316829999999996,2.3754,0.208992421894959,-1.48423005565862,-1.79640718562874,1.64576802507837,9.6228868660598,1.16649184168887,-1.00452865855701,,,,6.78021999999999,1.10441767068263,0.8643,4.66667,,,,8.3126545280954,0.5,0.44409,3.209,-14.5163176979764
1996-09-30,0.122014160255343,4.87810279845506,0.414524954402255,0.1,-0.858509372440538,17.7866664480583,-0.250190000000003,2.364,0.0,-1.66512488436632,-1.89620758483035,-1.43504531722055,6.64160401002506,1.05932183264957,0.696491383780292,5.95611815030527,1.73282308918245,1.56453733034519,2.49273,0.197044334975416,0.7256,4.33333,4.21592,9.83614,2.02012223438485,7.82472717889857,0.5,0.46789,2.928,-11.1619000555933
1996-10-31,,3.90386477578616,0.431965442764579,0.2,,19.9489798747105,-0.176739999999995,2.3066,0.520838076185562,-1.57261794634597,-1.60160160160161,-0.377643504531722,9.10224438902743,0.952378642916054,1.37578067041758,,,,2.29330999999999,-5.03875968992253,0.474199999999996,4.0,,,,7.17967615659934,0.5,0.475,2.8,-11.5618534077372
1996-11-30,,3.5749643796178,0.565535595475715,-0.1,,9.22912442695556,-0.090819999999994,2.19540000000001,0.522470790891903,-1.48148148148148,-1.5015015015015,-1.35338345864663,10.1234567901235,1.05820083506436,1.66668530967908,,,,2.1936,-2.76953511374884,0.063599999999994,2.0,,,,7.14880524534984,0.5,0.477,2.759,-11.1386295802375
1996-12-31,1.11963634038389,3.23520909849387,0.515549642441377,0.0,-1.85296714567181,1.82470552269434,0.017700000000005,2.05249999999999,0.626956737993888,-1.30111524163568,-1.30130130130131,-0.377643504531722,11.2345679012346,0.846556450767753,0.564681915680616,4.17307202579121,2.04658069496853,2.72387094731177,1.99418,-2.47524752475252,-0.370480000000001,0.0,8.96789,6.16829,2.63305794239407,7.84646538786691,0.5,0.486,2.597,-12.2128709738657
1997-01-31,,6.36820431003271,1.16491928773506,-0.2,,-2.12120830509406,0.155699999999996,1.8891,0.62761250486374,-1.21155638397017,-1.20481927710842,-0.593471810089029,11.2574850299401,0.845672174304847,1.49944073559499,,,,6.3814,-8.04263565891476,-0.629829999999998,-2.0,,,,7.87480089612929,0.5,0.48421,2.632,-11.4312083855231
1997-02-28,,6.4741396837183,1.39720558882236,0.0,,-1.75875018566404,0.296599999999998,1.7225,0.628928292146284,-1.21155638397017,-1.00502512562814,2.6865671641791,15.3293413173653,0.844779155401815,4.6257651706327,,,,0.99709,-4.76190476190481,-0.550250000000005,-0.666670000000003,,,,6.71546567441542,0.5,0.49526,2.583,-14.0684158087014
1997-03-31,0.239213848290363,6.9790557539899,0.977954583126139,0.1,0.623927404377354,-7.99111734186743,0.400499999999994,1.5528,0.523006995859457,-0.931966449207829,-0.805639476334338,2.84857571214392,14.0287769784173,0.738400704243705,11.5735099951356,1.46374357494709,3.8273927276734,1.83679902065286,0.49855,-10.6177606177607,-0.272530000000003,0.666670000000003,10.53568,5.13778,2.05686055771662,7.36163456244211,0.5,0.51,2.524,-12.9965342575313
1997-04-30,,3.9761961475086,1.04477611940299,-0.2,,-8.35243983158986,0.431600000000003,1.3811,1.8711045033302,0.838769804287051,1.31180625630677,4.04494382022472,13.0331753554502,1.99999748294749,-5.17328013280282,,,,0.99709,-3.16831683168313,0.031499999999994,2.0,,,,6.61779333522393,0.5,0.49619,2.382,-12.5286272396605
1997-05-31,,6.42286135233314,1.14636982887523,0.0,,-10.0254657851616,0.412199999999999,1.1953,1.86722262288874,0.936329588014981,1.41557128412537,2.44274809160304,9.39357907253271,1.99790508075538,-3.02154586281651,,,,1.29621999999999,-4.23228346456679,0.235100000000003,2.33333,,,,6.75068722033877,0.5,0.48619,2.736,-8.43654281528833
1997-06-30,-0.727647367598764,5.62130695410995,0.925925925925926,0.0,2.70357224810884,-12.1818114203901,0.361099999999993,0.965299999999999,2.18522516113601,1.0289990645463,1.52129817444219,-1.81956027293405,4.83490566037737,1.99579593376687,-3.8971414166503,-2.38372794917507,-0.072372055569254,2.17444804285276,2.29330999999999,-2.98651252408478,0.305800000000005,2.66667,15.3607,0.31347,0.37598610569112,7.1461780104712,0.5,0.49571,2.684,-2.44719392986533
